0.0432995 411
0.10804 59
0.17278 12
0.23752 5
0.30226 8
0.367 2
0.43174 1
0.49648 0
0.56122 0
0.62596 1
0.6907 0
0.75544 0
0.82018 1
0.88492 0
0.94966 0
1.0144 0
1.07914 0
1.14388 0
1.20862 0
1.27336 0
1.3381 1
